Iteration,Topic,alpha
760,2_Belt and Road Initiative (BRI),0.3150286813278943
760,3_Diplomatic Relations,0.05591281748968485
760,4_Technology and Innovation,0.018642333805841613
760,5_Cultural Exchange,0.40451169552071775
760,6_Geopolitical Strategy,0.3990203062163975
760,7_Trade Agreements,0.3124685699594557
760,8_Infrastructure Development,0.2915921464046156
770,1_Economic Cooperation,0.16429939028810925
770,2_Belt and Road Initiative (BRI),0.3146736885037561
770,3_Diplomatic Relations,0.0772468216672434
770,4_Technology and Innovation,0.02349240330303662
770,5_Cultural Exchange,0.5729154565193664
770,6_Geopolitical Strategy,0.48184850643781907
770,7_Trade Agreements,0.3789691397883088
770,8_Infrastructure Development,0.2703880277268391
780,1_Economic Cooperation,0.15296979584422296
780,2_Belt and Road Initiative (BRI),0.33927605805322486
780,3_Diplomatic Relations,0.10526757481216394
780,4_Technology and Innovation,0.03140058297121533
780,5_Cultural Exchange,0.4289997294502205
780,6_Geopolitical Strategy,0.47176276449458837
780,7_Trade Agreements,0.36201564773330536
780,8_Infrastructure Development,0.3379438773602892
790,1_Economic Cooperation,0.15389966644953082
790,2_Belt and Road Initiative (BRI),0.3800457504763449
790,3_Diplomatic Relations,0.08083916410839755
790,4_Technology and Innovation,0.03229484334135838
790,5_Cultural Exchange,0.5298104545190444
790,6_Geopolitical Strategy,0.40751251425119545
790,7_Trade Agreements,0.3509896072328828
790,8_Infrastructure Development,0.37001512301207123
800,1_Economic Cooperation,0.1599674024065216
800,2_Belt and Road Initiative (BRI),0.2915870051494241
800,3_Diplomatic Relations,0.059324634227858906
800,4_Technology and Innovation,0.03404800289737133
800,5_Cultural Exchange,0.4800432024775992
800,6_Geopolitical Strategy,0.42656190762407165
800,7_Trade Agreements,0.3554077552518398
800,8_Infrastructure Development,0.2906094210422757
810,1_Economic Cooperation,0.136055497732584
810,2_Belt and Road Initiative (BRI),0.392861290022567
810,3_Diplomatic Relations,0.08370614927675199
810,4_Technology and Innovation,0.037711254912165156
810,5_Cultural Exchange,0.5360351390814361
810,6_Geopolitical Strategy,0.43541255338585255
810,7_Trade Agreements,0.3769807982328527
810,8_Infrastructure Development,0.2795347484093112
820,1_Economic Cooperation,0.12964423609366788
820,2_Belt and Road Initiative (BRI),0.3597149847878398
820,3_Diplomatic Relations,0.06524595562089723
820,4_Technology and Innovation,0.03111237455206323
820,5_Cultural Exchange,0.47582156862703817
820,6_Geopolitical Strategy,0.36688101380632027
820,7_Trade Agreements,0.28200607628291247
820,8_Infrastructure Development,0.2612873846481602
830,1_Economic Cooperation,0.14061224370057462
830,2_Belt and Road Initiative (BRI),0.32468576718886344
830,3_Diplomatic Relations,0.059354044808746294
830,4_Technology and Innovation,0.030858687880313942
830,5_Cultural Exchange,0.4415347522172329
830,6_Geopolitical Strategy,0.47445666817860055
830,7_Trade Agreements,0.32302683032382257
830,8_Infrastructure Development,0.27108524218879326
840,1_Economic Cooperation,0.1154469863346497
840,2_Belt and Road Initiative (BRI),0.291474149558504
840,3_Diplomatic Relations,0.06933266229155655
840,4_Technology and Innovation,0.02977506174939594
840,5_Cultural Exchange,0.3648583526265386
840,6_Geopolitical Strategy,0.45823563539977274
840,7_Trade Agreements,0.34959269465265075
840,8_Infrastructure Development,0.3072139775800624
850,1_Economic Cooperation,0.1649546576803897
850,2_Belt and Road Initiative (BRI),0.3535766380937399
850,3_Diplomatic Relations,0.07496852408349831
850,4_Technology and Innovation,0.023190520864299468
850,5_Cultural Exchange,0.4536881203354422
850,6_Geopolitical Strategy,0.4776229958778931
850,7_Trade Agreements,0.28816539188528456
850,8_Infrastructure Development,0.27120082539067836
860,1_Economic Cooperation,0.13179304046218532
860,2_Belt and Road Initiative (BRI),0.4271981711144774
860,3_Diplomatic Relations,0.11934158094724324
860,4_Technology and Innovation,0.03770810973660264
860,5_Cultural Exchange,0.501840091917279
860,6_Geopolitical Strategy,0.3871972235989343
860,7_Trade Agreements,0.2736657138464517
860,8_Infrastructure Development,0.36474142713436825
870,1_Economic Cooperation,0.157939424878596
870,2_Belt and Road Initiative (BRI),0.2870600200352008
870,3_Diplomatic Relations,0.07917975717402824
870,4_Technology and Innovation,0.03083334377174804
870,5_Cultural Exchange,0.44081886538511755
870,6_Geopolitical Strategy,0.3851237653078366
870,7_Trade Agreements,0.3366383918282957
870,8_Infrastructure Development,0.3218771338158482
880,1_Economic Cooperation,0.16675074710292553
880,2_Belt and Road Initiative (BRI),0.3604033452252002
880,3_Diplomatic Relations,0.06787932240089832
880,4_Technology and Innovation,0.021993604662094907
880,5_Cultural Exchange,0.45375033973383466
880,6_Geopolitical Strategy,0.4062535672114869
880,7_Trade Agreements,0.23928044698914394
880,8_Infrastructure Development,0.2754506450629432
890,1_Economic Cooperation,0.16853412467347292
890,2_Belt and Road Initiative (BRI),0.2840769359081571
890,3_Diplomatic Relations,0.08108634747977497
890,4_Technology and Innovation,0.02764800565417698
890,5_Cultural Exchange,0.4360030476795426
890,6_Geopolitical Strategy,0.41054657739470907
890,7_Trade Agreements,0.30212634806305755
890,8_Infrastructure Development,0.26703410067100253
900,1_Economic Cooperation,0.16739377060453092
900,2_Belt and Road Initiative (BRI),0.39133885699115745
900,3_Diplomatic Relations,0.06584423698410234
900,4_Technology and Innovation,0.04521871662203838
900,5_Cultural Exchange,0.4089987996255274
900,6_Geopolitical Strategy,0.376551156478614
900,7_Trade Agreements,0.33832783680770007
900,8_Infrastructure Development,0.32760491931086333
910,1_Economic Cooperation,0.13325182827352186
910,2_Belt and Road Initiative (BRI),0.3571551112741975
910,3_Diplomatic Relations,0.08585249382089634
910,4_Technology and Innovation,0.02455556716123646
910,5_Cultural Exchange,0.5020107808032763
910,6_Geopolitical Strategy,0.4454663627850099
910,7_Trade Agreements,0.3066343121885593
910,8_Infrastructure Development,0.3042092007833206
920,1_Economic Cooperation,0.15769129953125072
920,2_Belt and Road Initiative (BRI),0.3195152687703235
920,3_Diplomatic Relations,0.06395954259353018
920,4_Technology and Innovation,0.02904832112752672
920,5_Cultural Exchange,0.44921630110910626
920,6_Geopolitical Strategy,0.41142001059718797
920,7_Trade Agreements,0.2849189757896653
920,8_Infrastructure Development,0.24029670236183726
930,1_Economic Cooperation,0.1608745760514903
930,2_Belt and Road Initiative (BRI),0.3516233140777609
930,3_Diplomatic Relations,0.06025709894766652
930,4_Technology and Innovation,0.03534424997242214
930,5_Cultural Exchange,0.41102883329138556
930,6_Geopolitical Strategy,0.4846243000121553
930,7_Trade Agreements,0.2783026947575563
930,8_Infrastructure Development,0.31823118232475633
940,1_Economic Cooperation,0.14519063041626426
940,2_Belt and Road Initiative (BRI),0.33798845313109394
940,3_Diplomatic Relations,0.10412728016400291
940,4_Technology and Innovation,0.03275101964310319
940,5_Cultural Exchange,0.423365211730789
940,6_Geopolitical Strategy,0.44652183406097085
940,7_Trade Agreements,0.25779118432126297
940,8_Infrastructure Development,0.25493044216554595
950,1_Economic Cooperation,0.11383688330602161
950,2_Belt and Road Initiative (BRI),0.2790491555180772
950,3_Diplomatic Relations,0.05576722351936756
950,4_Technology and Innovation,0.03502519199692944
950,5_Cultural Exchange,0.5187299170723889
950,6_Geopolitical Strategy,0.3554037245593732
950,7_Trade Agreements,0.25328174423355504
950,8_Infrastructure Development,0.2250915627572335
960,1_Economic Cooperation,0.14898141351275845
960,2_Belt and Road Initiative (BRI),0.29539276788435587
960,3_Diplomatic Relations,0.10202839199182911
960,4_Technology and Innovation,0.025558149164517
960,5_Cultural Exchange,0.4829655151413223
960,6_Geopolitical Strategy,0.3695752826137563
960,7_Trade Agreements,0.28889151887612663
960,8_Infrastructure Development,0.3017971484377058
970,1_Economic Cooperation,0.13926741570544882
970,2_Belt and Road Initiative (BRI),0.40311987212059186
970,3_Diplomatic Relations,0.06194321677244452
970,4_Technology and Innovation,0.03291999823291592
970,5_Cultural Exchange,0.44626137560636303
970,6_Geopolitical Strategy,0.37348715309937786
970,7_Trade Agreements,0.24747600508569043
970,8_Infrastructure Development,0.25178070607065345
980,1_Economic Cooperation,0.1547510923035303
980,2_Belt and Road Initiative (BRI),0.31558657909337773
980,3_Diplomatic Relations,0.08638869598626472
980,4_Technology and Innovation,0.032103152293785304
980,5_Cultural Exchange,0.4375661671667638
980,6_Geopolitical Strategy,0.4600630538299776
980,7_Trade Agreements,0.3215608300575136
980,8_Infrastructure Development,0.3318995272533133
990,1_Economic Cooperation,0.13169555131860175
990,2_Belt and Road Initiative (BRI),0.33654905544924796
990,3_Diplomatic Relations,0.06148459693304369
990,4_Technology and Innovation,0.030748345158827312
990,5_Cultural Exchange,0.49629920348758816
990,6_Geopolitical Strategy,0.40901500082420483
990,7_Trade Agreements,0.309517005075402
990,8_Infrastructure Development,0.3048323741236558
1000,1_Economic Cooperation,0.14694240833543482
1000,2_Belt and Road Initiative (BRI),0.3014116205429996
1000,3_Diplomatic Relations,0.06567185190344887
1000,4_Technology and Innovation,0.04431724550895236
1000,5_Cultural Exchange,0.39352798469425404
1000,6_Geopolitical Strategy,0.43503000903050076
1000,7_Trade Agreements,0.32970734994608264
1000,8_Infrastructure Development,0.2990131516227474
