Iteration,Topic,alpha
760,1_Economic Cooperation,0.1510153257615843
760,2_Belt and Road Initiative (BRI),0.452040476543284
760,3_Diplomatic Relations,0.1594691315481716
760,4_Technology and Innovation,0.29058573530094506
760,5_Cultural Exchange,0.12128876811213844
760,6_Geopolitical Strategy,0.23405995181928502
760,7_Trade Agreements,0.079457949274134
760,8_Infrastructure Development,0.07635587473633836
770,1_Economic Cooperation,0.14662466027627472
770,2_Belt and Road Initiative (BRI),0.46713561471384335
770,3_Diplomatic Relations,0.1373471481896638
770,4_Technology and Innovation,0.2783095924086152
770,5_Cultural Exchange,0.11226497696811934
770,6_Geopolitical Strategy,0.22542866796121297
770,7_Trade Agreements,0.06873998261814311
770,8_Infrastructure Development,0.07550579325547713
780,1_Economic Cooperation,0.16199259198833155
780,2_Belt and Road Initiative (BRI),0.44144978843533617
780,3_Diplomatic Relations,0.1573619760997963
780,4_Technology and Innovation,0.30510136746578165
780,5_Cultural Exchange,0.11506308886071158
780,6_Geopolitical Strategy,0.2513613018191297
780,7_Trade Agreements,0.07265454341576774
780,8_Infrastructure Development,0.07307774884176053
790,1_Economic Cooperation,0.15866834217934472
790,2_Belt and Road Initiative (BRI),0.46173948510141355
790,3_Diplomatic Relations,0.15573846073520806
790,4_Technology and Innovation,0.30472182969220996
790,5_Cultural Exchange,0.10260976806490053
790,6_Geopolitical Strategy,0.24030817179330508
790,7_Trade Agreements,0.0674906403421405
790,8_Infrastructure Development,0.07543054157817564
800,1_Economic Cooperation,0.1451607082090856
800,2_Belt and Road Initiative (BRI),0.4727411908047598
800,3_Diplomatic Relations,0.1487610851336329
800,4_Technology and Innovation,0.2995741011293308
800,5_Cultural Exchange,0.1130392766390964
800,6_Geopolitical Strategy,0.23331419842670192
800,7_Trade Agreements,0.06709357784019625
800,8_Infrastructure Development,0.07058508943909496
810,1_Economic Cooperation,0.14444307957997485
810,2_Belt and Road Initiative (BRI),0.4591752307818565
810,3_Diplomatic Relations,0.14071143705639616
810,4_Technology and Innovation,0.3197425119243196
810,5_Cultural Exchange,0.09360254896182713
810,6_Geopolitical Strategy,0.24531545108844005
810,7_Trade Agreements,0.06582974911902935
810,8_Infrastructure Development,0.0719719013428242
820,1_Economic Cooperation,0.1422225259970396
820,2_Belt and Road Initiative (BRI),0.47711466253046114
820,3_Diplomatic Relations,0.14251541848395188
820,4_Technology and Innovation,0.298263938292018
820,5_Cultural Exchange,0.10539122131364914
820,6_Geopolitical Strategy,0.2394437428875198
820,7_Trade Agreements,0.0714455324964846
820,8_Infrastructure Development,0.0729059934325158
830,1_Economic Cooperation,0.15810582141994628
830,2_Belt and Road Initiative (BRI),0.45210603329147375
830,3_Diplomatic Relations,0.14420633218145235
830,4_Technology and Innovation,0.3048675096651278
830,5_Cultural Exchange,0.11694256673328217
830,6_Geopolitical Strategy,0.23819710367034494
830,7_Trade Agreements,0.07417114082826903
830,8_Infrastructure Development,0.0752369767992976
840,1_Economic Cooperation,0.1455496128270484
840,2_Belt and Road Initiative (BRI),0.4736479299504197
840,3_Diplomatic Relations,0.1569547297666109
840,4_Technology and Innovation,0.2927129224133252
840,5_Cultural Exchange,0.10626216798236764
840,6_Geopolitical Strategy,0.23811801920986694
840,7_Trade Agreements,0.07214394763765669
840,8_Infrastructure Development,0.07871381086091402
850,1_Economic Cooperation,0.1403871043888186
850,2_Belt and Road Initiative (BRI),0.44690596719757697
850,3_Diplomatic Relations,0.1401359237353559
850,4_Technology and Innovation,0.2968139072068186
850,5_Cultural Exchange,0.1098510664188639
850,6_Geopolitical Strategy,0.22932304129403802
850,7_Trade Agreements,0.06468466261467432
850,8_Infrastructure Development,0.07545109656082781
860,1_Economic Cooperation,0.1298172819560387
860,2_Belt and Road Initiative (BRI),0.47382086995172246
860,3_Diplomatic Relations,0.14909989276491012
860,4_Technology and Innovation,0.29552023408404915
860,5_Cultural Exchange,0.1077902525998294
860,6_Geopolitical Strategy,0.2327577646593561
860,7_Trade Agreements,0.0671373330421488
860,8_Infrastructure Development,0.07119225726878385
870,1_Economic Cooperation,0.14658640169869772
870,2_Belt and Road Initiative (BRI),0.4647409263941347
870,3_Diplomatic Relations,0.13094603958954013
870,4_Technology and Innovation,0.31448260269437506
870,5_Cultural Exchange,0.10695918235826839
870,6_Geopolitical Strategy,0.22969705281448385
870,7_Trade Agreements,0.07204196965281114
870,8_Infrastructure Development,0.07546680639904997
880,1_Economic Cooperation,0.14313252684710528
880,2_Belt and Road Initiative (BRI),0.446775225775083
880,3_Diplomatic Relations,0.13627533214738494
880,4_Technology and Innovation,0.3054535389461663
880,5_Cultural Exchange,0.11386829618032998
880,6_Geopolitical Strategy,0.2291355965122851
880,7_Trade Agreements,0.07321407780458236
880,8_Infrastructure Development,0.07301446284178267
890,1_Economic Cooperation,0.13666418431205832
890,2_Belt and Road Initiative (BRI),0.46310386511702695
890,3_Diplomatic Relations,0.13628837138348676
890,4_Technology and Innovation,0.2917166690276277
890,5_Cultural Exchange,0.10890321887072679
890,6_Geopolitical Strategy,0.2496051595186559
890,7_Trade Agreements,0.07129999324121904
890,8_Infrastructure Development,0.07663110957956483
900,1_Economic Cooperation,0.14683908178327212
900,2_Belt and Road Initiative (BRI),0.4915044694473953
900,3_Diplomatic Relations,0.15201709577006214
900,4_Technology and Innovation,0.29719299221607043
900,5_Cultural Exchange,0.10001082807385604
900,6_Geopolitical Strategy,0.230072371770125
900,7_Trade Agreements,0.06804586537207823
900,8_Infrastructure Development,0.06924281734392611
910,1_Economic Cooperation,0.14260157872006482
910,2_Belt and Road Initiative (BRI),0.4847736939331291
910,3_Diplomatic Relations,0.15184165760265017
910,4_Technology and Innovation,0.27247015495661364
910,5_Cultural Exchange,0.10918077218245097
910,6_Geopolitical Strategy,0.23660735175664044
910,7_Trade Agreements,0.0797641077884217
910,8_Infrastructure Development,0.07380869410354174
920,1_Economic Cooperation,0.13599812049882387
920,2_Belt and Road Initiative (BRI),0.4952476794749694
920,3_Diplomatic Relations,0.1429356535168842
920,4_Technology and Innovation,0.28895607385066213
920,5_Cultural Exchange,0.10743267779878125
920,6_Geopolitical Strategy,0.2322016044740868
920,7_Trade Agreements,0.06559457017354209
920,8_Infrastructure Development,0.07300042699382715
930,1_Economic Cooperation,0.12947745157701085
930,2_Belt and Road Initiative (BRI),0.4669038268013724
930,3_Diplomatic Relations,0.1302447043761262
930,4_Technology and Innovation,0.31538125616625645
930,5_Cultural Exchange,0.09878651899576861
930,6_Geopolitical Strategy,0.22474311531819646
930,7_Trade Agreements,0.06963247812615384
930,8_Infrastructure Development,0.06498201136590775
940,1_Economic Cooperation,0.14243407462732074
940,2_Belt and Road Initiative (BRI),0.47245958435115337
940,3_Diplomatic Relations,0.125124650092482
940,4_Technology and Innovation,0.2912417500333136
940,5_Cultural Exchange,0.0933591703912452
940,6_Geopolitical Strategy,0.23270584297556204
940,7_Trade Agreements,0.07110964043698755
940,8_Infrastructure Development,0.07712987161098281
950,1_Economic Cooperation,0.1355174809582222
950,2_Belt and Road Initiative (BRI),0.4676509022165516
950,3_Diplomatic Relations,0.12764556105505795
950,4_Technology and Innovation,0.28621903649187364
950,5_Cultural Exchange,0.10267464005123764
950,6_Geopolitical Strategy,0.23310661176176647
950,7_Trade Agreements,0.07208269547355002
950,8_Infrastructure Development,0.06877342864571255
960,1_Economic Cooperation,0.13178810352114423
960,2_Belt and Road Initiative (BRI),0.44838190843768244
960,3_Diplomatic Relations,0.13420537080251368
960,4_Technology and Innovation,0.2941806216267987
960,5_Cultural Exchange,0.1015579862828341
960,6_Geopolitical Strategy,0.2273174519101831
960,7_Trade Agreements,0.07255441881460852
960,8_Infrastructure Development,0.07828278684051758
970,1_Economic Cooperation,0.1470992330255788
970,2_Belt and Road Initiative (BRI),0.4434951001164578
970,3_Diplomatic Relations,0.1311942644169243
970,4_Technology and Innovation,0.3019427667632165
970,5_Cultural Exchange,0.11070859867318486
970,6_Geopolitical Strategy,0.21874004936180722
970,7_Trade Agreements,0.0705424351240223
970,8_Infrastructure Development,0.07461709809922144
980,1_Economic Cooperation,0.1355158714515356
980,2_Belt and Road Initiative (BRI),0.4945674460049457
980,3_Diplomatic Relations,0.11252167650191434
980,4_Technology and Innovation,0.313038729490472
980,5_Cultural Exchange,0.11281643494301384
980,6_Geopolitical Strategy,0.2420811654874921
980,7_Trade Agreements,0.0790896405335181
980,8_Infrastructure Development,0.07449878410041755
990,1_Economic Cooperation,0.14018172831149156
990,2_Belt and Road Initiative (BRI),0.44444962767775537
990,3_Diplomatic Relations,0.12845145460507068
990,4_Technology and Innovation,0.3131103816567019
990,5_Cultural Exchange,0.10697141621481972
990,6_Geopolitical Strategy,0.23164678567009997
990,7_Trade Agreements,0.06585053730909832
990,8_Infrastructure Development,0.06579660353026981
1000,1_Economic Cooperation,0.13723003176690948
1000,2_Belt and Road Initiative (BRI),0.5395444916886145
1000,3_Diplomatic Relations,0.12344537504393165
1000,4_Technology and Innovation,0.34379315670062144
1000,5_Cultural Exchange,0.1125850388606163
1000,6_Geopolitical Strategy,0.24966637013063034
1000,7_Trade Agreements,0.07264622345903556
1000,8_Infrastructure Development,0.07217900054231048
